president_profile_id,topic_id,topic_level,state,topic_paragraph_count,topic_appearance_count,eligible_president_paragraph_count,eligible_president_appearance_count,speaker_paragraph_share,president_support_status,edge_support_status,evidence_receipt_count
franklin-pierce,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,10,5,451,15,0.022172949002217297,supported,supported,3
james-buchanan,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,9,3,587,14,0.015332197614991482,supported,supported,3
abraham-lincoln,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,8,4,663,15,0.012066365007541479,supported,supported,3
andrew-johnson,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,5,4,636,30,0.007861635220125786,supported,supported,3
ulysses-s-grant,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,29,10,743,29,0.039030955585464336,supported,supported,3
rutherford-b-hayes,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,38,5,499,16,0.07615230460921844,supported,supported,3
james-a-garfield,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,thin_zero,0,0,29,1,0.0,thin,thin,0
chester-a-arthur,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,29,5,468,11,0.06196581196581197,supported,supported,3
grover-cleveland,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,72,8,1316,31,0.0547112462006079,supported,supported,3
benjamin-harrison,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,37,5,586,16,0.06313993174061433,supported,supported,3
william-mckinley,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,14,4,744,14,0.01881720430107527,supported,supported,3
theodore-roosevelt,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,25,7,1398,21,0.0178826895565093,supported,supported,3
william-taft,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,thin_edge,2,1,937,11,0.0021344717182497333,supported,thin_edge,1
woodrow-wilson,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,615,32,0.0,supported,thin,0
warren-g-harding,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,238,18,0.0,supported,thin,0
calvin-coolidge,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,6,2,590,12,0.010169491525423728,supported,supported,2
herbert-hoover,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,691,29,0.0,supported,thin,0
franklin-d-roosevelt,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,1066,47,0.0,supported,thin,0
harry-s-truman,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,308,19,0.0,supported,thin,0
dwight-d-eisenhower,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,thin_edge,3,3,692,15,0.004335260115606936,supported,thin_edge,3
john-f-kennedy,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,1088,44,0.0,supported,thin,0
lyndon-b-johnson,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,thin_edge,2,2,1877,71,0.0010655301012253596,supported,thin_edge,2
richard-m-nixon,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,633,27,0.0,supported,thin,0
gerald-ford,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,520,17,0.0,supported,thin,0
jimmy-carter,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,646,22,0.0,supported,thin,0
ronald-reagan,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,thin_edge,2,1,1725,61,0.0011594202898550724,supported,thin_edge,1
george-h-w-bush,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,584,23,0.0,supported,thin,0
bill-clinton,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,thin_edge,4,2,1154,39,0.0034662045060658577,supported,thin_edge,2
george-w-bush,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,1030,38,0.0,supported,thin,0
barack-obama,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,1813,51,0.0,supported,thin,0
donald-trump,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported_zero,0,0,2259,53,0.0,supported,thin,0
joe-biden,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,thin_edge,1,1,1152,28,0.0008680555555555555,supported,thin_edge,1
george-washington,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,36,10,254,22,0.14173228346456693,supported,supported,3
john-adams,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,thin_edge,2,2,107,9,0.018691588785046728,supported,thin_edge,2
thomas-jefferson,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,23,5,314,25,0.0732484076433121,supported,supported,3
james-madison,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,thin_edge,1,1,270,21,0.003703703703703704,supported,thin_edge,1
james-monroe,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,5,3,407,10,0.012285012285012284,supported,supported,3
john-quincy-adams,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,6,3,276,8,0.021739130434782608,supported,supported,3
andrew-jackson,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,23,7,1137,26,0.020228671943711522,supported,supported,3
martin-van-buren,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,17,6,457,9,0.037199124726477024,supported,supported,3
william-harrison,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,8,2,495,18,0.01616161616161616,supported,supported,2
james-k-polk,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,thin_edge,4,2,686,24,0.0058309037900874635,supported,thin_edge,2
zachary-taylor,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,thin_president,3,1,80,4,0.0375,thin,thin_president,1
millard-fillmore,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,26,5,253,7,0.10276679841897234,supported,supported,3
franklin-pierce,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,23,7,451,15,0.050997782705099776,supported,supported,3
james-buchanan,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,32,6,587,14,0.054514480408858604,supported,supported,3
abraham-lincoln,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,32,6,663,15,0.048265460030165915,supported,supported,3
andrew-johnson,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,27,12,636,30,0.04245283018867924,supported,supported,3
ulysses-s-grant,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,33,10,743,29,0.04441453566621804,supported,supported,3
rutherford-b-hayes,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,22,8,499,16,0.04408817635270541,supported,supported,3
james-a-garfield,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,thin_zero,0,0,29,1,0.0,thin,thin,0
chester-a-arthur,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,13,4,468,11,0.027777777777777776,supported,supported,3
grover-cleveland,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,36,11,1316,31,0.02735562310030395,supported,supported,3
benjamin-harrison,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,22,6,586,16,0.03754266211604096,supported,supported,3
william-mckinley,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,18,4,744,14,0.024193548387096774,supported,supported,3
theodore-roosevelt,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,73,11,1398,21,0.05221745350500715,supported,supported,3
william-taft,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,16,5,937,11,0.017075773745997867,supported,supported,3
woodrow-wilson,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,23,6,615,32,0.03739837398373984,supported,supported,3
warren-g-harding,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,8,4,238,18,0.03361344537815126,supported,supported,3
calvin-coolidge,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,21,8,590,12,0.03559322033898305,supported,supported,3
herbert-hoover,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,31,7,691,29,0.04486251808972504,supported,supported,3
franklin-d-roosevelt,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,9,5,1066,47,0.008442776735459663,supported,supported,3
harry-s-truman,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,thin_edge,1,1,308,19,0.003246753246753247,supported,thin_edge,1
dwight-d-eisenhower,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,13,5,692,15,0.01878612716763006,supported,supported,3
john-f-kennedy,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,9,6,1088,44,0.008272058823529412,supported,supported,3
lyndon-b-johnson,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,70,24,1877,71,0.03729355354288759,supported,supported,3
richard-m-nixon,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,34,6,633,27,0.053712480252764615,supported,supported,3
gerald-ford,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,25,7,520,17,0.04807692307692308,supported,supported,3
jimmy-carter,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,6,3,646,22,0.009287925696594427,supported,supported,3
ronald-reagan,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,42,18,1725,61,0.02434782608695652,supported,supported,3
george-h-w-bush,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,24,9,584,23,0.0410958904109589,supported,supported,3
bill-clinton,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,111,22,1154,39,0.09618717504332755,supported,supported,3
george-w-bush,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,15,7,1030,38,0.014563106796116505,supported,supported,3
barack-obama,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,50,13,1813,51,0.027578599007170437,supported,supported,3
donald-trump,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,201,30,2259,53,0.08897742363877822,supported,supported,3
joe-biden,topic_0b11a740df53156296638e560c7b9f5b6069682b0bebfff62b93c3833996899e,level2,supported,76,16,1152,28,0.06597222222222222,supported,supported,3
george-washington,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,254,22,0.0,supported,thin,0
john-adams,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,314,25,0.0,supported,thin,0
james-madison,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,270,21,0.0,supported,thin,0
james-monroe,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,407,10,0.0,supported,thin,0
john-quincy-adams,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,276,8,0.0,supported,thin,0
andrew-jackson,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,1137,26,0.0,supported,thin,0
martin-van-buren,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,457,9,0.0,supported,thin,0
william-harrison,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,495,18,0.0,supported,thin,0
james-k-polk,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,686,24,0.0,supported,thin,0
zachary-taylor,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,thin_zero,0,0,80,4,0.0,thin,thin,0
millard-fillmore,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,253,7,0.0,supported,thin,0
franklin-pierce,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,451,15,0.0,supported,thin,0
james-buchanan,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported,19,4,587,14,0.03236797274275979,supported,supported,3
abraham-lincoln,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,663,15,0.0,supported,thin,0
andrew-johnson,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,636,30,0.0,supported,thin,0
ulysses-s-grant,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported,8,4,743,29,0.010767160161507403,supported,supported,3
rutherford-b-hayes,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported,6,2,499,16,0.012024048096192385,supported,supported,2
james-a-garfield,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,thin_president,2,1,29,1,0.06896551724137931,thin,thin_president,1
chester-a-arthur,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported,11,4,468,11,0.023504273504273504,supported,supported,3
grover-cleveland,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported,9,3,1316,31,0.006838905775075988,supported,supported,3
benjamin-harrison,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,thin_edge,3,2,586,16,0.005119453924914676,supported,thin_edge,2
william-mckinley,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,744,14,0.0,supported,thin,0
theodore-roosevelt,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,thin_edge,1,1,1398,21,0.000715307582260372,supported,thin_edge,1
william-taft,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,937,11,0.0,supported,thin,0
woodrow-wilson,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,615,32,0.0,supported,thin,0
warren-g-harding,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,238,18,0.0,supported,thin,0
calvin-coolidge,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,590,12,0.0,supported,thin,0
herbert-hoover,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,691,29,0.0,supported,thin,0
franklin-d-roosevelt,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,1066,47,0.0,supported,thin,0
harry-s-truman,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,308,19,0.0,supported,thin,0
dwight-d-eisenhower,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,692,15,0.0,supported,thin,0
john-f-kennedy,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,1088,44,0.0,supported,thin,0
lyndon-b-johnson,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,1877,71,0.0,supported,thin,0
richard-m-nixon,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,633,27,0.0,supported,thin,0
gerald-ford,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,520,17,0.0,supported,thin,0
jimmy-carter,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,646,22,0.0,supported,thin,0
ronald-reagan,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,1725,61,0.0,supported,thin,0
george-h-w-bush,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,584,23,0.0,supported,thin,0
bill-clinton,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,1154,39,0.0,supported,thin,0
george-w-bush,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,1030,38,0.0,supported,thin,0
barack-obama,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,1813,51,0.0,supported,thin,0
donald-trump,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,2259,53,0.0,supported,thin,0
joe-biden,topic_d637454771d8360eed0228af0eac85998f596a51b131f05d7461ba0155f6deb6,level2,supported_zero,0,0,1152,28,0.0,supported,thin,0
george-washington,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,39,9,254,22,0.15354330708661418,supported,supported,3
john-adams,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,9,3,107,9,0.08411214953271028,supported,supported,3
thomas-jefferson,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,14,7,314,25,0.044585987261146494,supported,supported,3
james-madison,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,11,7,270,21,0.040740740740740744,supported,supported,3
james-monroe,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,23,8,407,10,0.056511056511056514,supported,supported,3
john-quincy-adams,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,22,4,276,8,0.07971014492753623,supported,supported,3
andrew-jackson,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,222,16,1137,26,0.19525065963060687,supported,supported,3
martin-van-buren,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,36,6,457,9,0.0787746170678337,supported,supported,3
william-harrison,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,thin_president,23,1,57,1,0.40350877192982454,thin,thin_president,1
john-tyler,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,38,10,495,18,0.07676767676767676,supported,supported,3
james-k-polk,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,59,5,686,24,0.08600583090379009,supported,supported,3
zachary-taylor,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,thin_president,10,3,80,4,0.125,thin,thin_president,3
millard-fillmore,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,22,6,253,7,0.08695652173913043,supported,supported,3
franklin-pierce,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,68,10,451,15,0.15077605321507762,supported,supported,3
james-buchanan,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,98,9,587,14,0.16695059625212946,supported,supported,3
abraham-lincoln,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,135,13,663,15,0.20361990950226244,supported,supported,3
andrew-johnson,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,122,22,636,30,0.1918238993710692,supported,supported,3
ulysses-s-grant,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,15,9,743,29,0.020188425302826378,supported,supported,3
rutherford-b-hayes,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,supported,27,5,499,16,0.05410821643286573,supported,supported,3
james-a-garfield,topic_149f508934a53100a862190d3266282132a434b8ba7e6584efc865fdcd0b4f8a,level2,thin_president,7,1,29,1,0.2413793103448276,thin,thin_president,1
